Wed Feb 18 22:19:45 1970 | INFO  | loadConfig                               | Config loaded
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Next line 1
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Next line 2
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | ---
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | one item
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Help
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       |  
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Drawing rect
Wed Feb 18 22:20:36 1970 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 434 - {229,229,229}
Wed Feb 18 22:20:36 1970 | INFO  | drawRectangleToScreen                    | Filling
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Next line 1
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Next line 2
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | ---
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Out of the loop
Wed Feb 18 22:20:36 1970 | INFO  | drawRectangleToScreen                    | 640 - 44 - 0 - 436 - {37,50,56}
Wed Feb 18 22:20:36 1970 | INFO  | drawRectangleToScreen                    | Filling
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Drawing Footer
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Freeign options
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Freeign values
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Freeign hints
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Settings drawn
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Setting options and values
Wed Feb 18 22:20:36 1970 | INFO  | setOptionsAndValues                      | Full screen menu option
Wed Feb 18 22:20:36 1970 | INFO  | setOptionsAndValues                      | Fullscreen menu 
Wed Feb 18 22:20:36 1970 | INFO  | setOptionsAndValues                      | Default option
Wed Feb 18 22:20:36 1970 | INFO  | setOptionsAndValues                      | Default launcher  
Wed Feb 18 22:20:36 1970 | INFO  | setOptionsAndValues                      | Full screen menu hint
Wed Feb 18 22:20:36 1970 | INFO  | setOptionsAndValues                      | DISPLAY A TRANSLUCENT MENU
Wed Feb 18 22:20:36 1970 | INFO  | setOptionsAndValues                      | Default option hint
Wed Feb 18 22:20:36 1970 | INFO  | setOptionsAndValues                      | LAUNCH AFTER BOOTING
Wed Feb 18 22:20:36 1970 | INFO  | setOptionsAndValues                      | Full screen menu is...
Wed Feb 18 22:20:36 1970 | INFO  | setOptionsAndValues                      | enabled
Wed Feb 18 22:20:36 1970 | INFO  | setOptionsAndValues                      | Default option value
Wed Feb 18 22:20:36 1970 | INFO  | setOptionsAndValues                      | no
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Drawing shit
Wed Feb 18 22:20:36 1970 | INFO  | drawRectangleToScreen                    | 640 - 436 - 0 - 44 - {250,250,250}
Wed Feb 18 22:20:36 1970 | INFO  | drawRectangleToScreen                    | Filling
Wed Feb 18 22:20:36 1970 | INFO  | drawRectangleToScreen                    | 640 - 84 - 0 - 0 - {37,50,56}
Wed Feb 18 22:20:36 1970 | INFO  | drawRectangleToScreen                    | Filling
Wed Feb 18 22:20:36 1970 | INFO  | drawRectangleToScreen                    | 640 - 8 - 0 - 84 - {121,121,121}
Wed Feb 18 22:20:36 1970 | INFO  | drawRectangleToScreen                    | Filling
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Positioning batt 1
Wed Feb 18 22:20:36 1970 | INFO  | drawRectangleToScreen                    | 640 - 8 - 0 - 84 - {80,80,255}
Wed Feb 18 22:20:36 1970 | INFO  | drawRectangleToScreen                    | Filling
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Defining number of items
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | About to go through items
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | one item
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Chosen setting
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Session 
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | quit
Wed Feb 18 22:20:36 1970 | INFO  | drawRectangleToScreen                    | 640 - 38 - 0 - 92 - {225,225,225}
Wed Feb 18 22:20:36 1970 | INFO  | drawRectangleToScreen                    | Filling
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Drawing rect
Wed Feb 18 22:20:36 1970 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 130 - {229,229,229}
Wed Feb 18 22:20:36 1970 | INFO  | drawRectangleToScreen                    | Filling
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Next line 1
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Next line 2
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | ---
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | one item
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Theme 
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | BigCody
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Drawing rect
Wed Feb 18 22:20:36 1970 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 168 - {229,229,229}
Wed Feb 18 22:20:36 1970 | INFO  | drawRectangleToScreen                    | Filling
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Next line 1
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Next line 2
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | ---
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | one item
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Screen timeout 
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | always on
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Drawing rect
Wed Feb 18 22:20:36 1970 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 206 - {229,229,229}
Wed Feb 18 22:20:36 1970 | INFO  | drawRectangleToScreen                    | Filling
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Next line 1
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Next line 2
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | ---
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | one item
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Tidy rom names 
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | enabled
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Drawing rect
Wed Feb 18 22:20:36 1970 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 244 - {229,229,229}
Wed Feb 18 22:20:36 1970 | INFO  | drawRectangleToScreen                    | Filling
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Next line 1
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Next line 2
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | ---
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | one item
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Fullscreen rom names 
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | enabled
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Drawing rect
Wed Feb 18 22:20:36 1970 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 282 - {229,229,229}
Wed Feb 18 22:20:36 1970 | INFO  | drawRectangleToScreen                    | Filling
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Next line 1
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Next line 2
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | ---
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | one item
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Fullscreen menu 
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | enabled
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Drawing rect
Wed Feb 18 22:20:36 1970 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 320 - {229,229,229}
Wed Feb 18 22:20:36 1970 | INFO  | drawRectangleToScreen                    | Filling
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Next line 1
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Next line 2
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | ---
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | one item
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Default launcher  
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | no
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Drawing rect
Wed Feb 18 22:20:36 1970 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 358 - {229,229,229}
Wed Feb 18 22:20:36 1970 | INFO  | drawRectangleToScreen                    | Filling
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Next line 1
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Next line 2
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | ---
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | one item
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | HDMI
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       |  
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Drawing rect
Wed Feb 18 22:20:36 1970 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 396 - {229,229,229}
Wed Feb 18 22:20:36 1970 | INFO  | drawRectangleToScreen                    | Filling
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Next line 1
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Next line 2
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | ---
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | one item
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Help
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       |  
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Drawing rect
Wed Feb 18 22:20:36 1970 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 434 - {229,229,229}
Wed Feb 18 22:20:36 1970 | INFO  | drawRectangleToScreen                    | Filling
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Next line 1
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Next line 2
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | ---
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Out of the loop
Wed Feb 18 22:20:36 1970 | INFO  | drawRectangleToScreen                    | 640 - 44 - 0 - 436 - {37,50,56}
Wed Feb 18 22:20:36 1970 | INFO  | drawRectangleToScreen                    | Filling
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Drawing Footer
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Freeign options
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Freeign values
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Freeign hints
Wed Feb 18 22:20:36 1970 | INFO  | drawSettingsScreen                       | Settings drawn
Wed Feb 18 22:20:42 1970 | INFO  | loadConfig                               | Config loaded
Wed Feb 18 22:20:42 1970 | INFO  | initializeDisplay                        | well...
Wed Feb 18 22:20:42 1970 | INFO  | initializeDisplay                        | maybe...
